15
100	0.0039048118 0.0015270072 0.0055539578 0.014070428 0.017179431 0.0012123474 0.00078910107 0.009208981 0.018705675 0.0072712877 0.021915028 0.036813721 0.043369611 0.054404443 0.037713755 	0.57347467	0.31262325
200	0.0027250149 -0.0035451748 0.0005383999 0.018125412 0.031800147 -0.0064303745 -0.0095461613 0.00049723866 0.039882956 -0.016354586 0.019632987 0.075363526 0.04606214 0.12513432 0.017966338 	0.37070608	0.21714065
300	-0.0007552583 -0.0087301187 -0.0036036854 0.017444027 0.04589435 -0.0032163906 -0.0069638109 -0.01218447 0.062287904 -0.02252101 0.015656785 0.1178016 0.022048012 0.21252801 -0.019854592 	0.20755593	0.054797693
400	-0.0055339085 -0.015906182 -0.010131879 0.018466943 0.055052237 -0.00053701765 -0.0043145266 -0.01640206 0.070267526 -0.032926243 0.02159623 0.13874173 0.0059728483 0.30214852 -0.029830263 	0.1451294	0.0368319
500	-0.012475235 -0.026077582 -0.019896269 0.020163854 0.053241089 -0.0027344047 -0.0038132503 -0.012467148 0.056096906 -0.046441443 0.038319725 0.12823676 7.0300929e-05 0.3763675 -0.03027492 	0.10757759	1.4939187
600	-0.021280465 -0.037100129 -0.029453515 0.018277351 0.043180762 -0.00096474716 0.0040507048 -0.0071449417 0.0278926 -0.043686225 0.057052944 0.10061318 -0.016685608 0.43449267 -0.031482025 	0.07448357	0.045702469
700	-0.030479904 -0.047984891 -0.039601409 0.01544899 0.030064258 0.0049025014 0.01221913 -0.0018205783 -0.0068035458 -0.040374501 0.070628463 0.06755422 -0.029104562 0.48091742 -0.024181773 	0.056150387	0.052883028
800	-0.038691172 -0.058412867 -0.048007049 0.011642494 0.01939141 0.0098858239 0.018286573 -0.0033505003 -0.035222628 -0.033599906 0.073997138 0.046780919 -0.037498847 0.51973868 -0.015528161 	0.052641222	0.015195036
900	-0.045408941 -0.067174635 -0.054680527 0.0083765862 0.011509631 0.015581452 0.021993044 -0.0086885135 -0.05300463 -0.02866712 0.068630946 0.039159251 -0.036771968 0.55280905 -0.014078931 	0.050933209	0.006394583
1000	-0.050870078 -0.074293276 -0.059768204 0.0058698512 0.0051846306 0.02112601 0.024095702 -0.015229737 -0.06211361 -0.026179754 0.058436531 0.040274109 -0.028333079 0.57977953 -0.020458706 	0.048911444	0.010287894
1100	-0.055550362 -0.080403289 -0.06307865 0.0026240485 0.00014335258 0.024706588 0.026212595 -0.023559048 -0.065006522 -0.022524974 0.045101279 0.048094617 -0.021126125 0.59974639 -0.0230264 	0.048032256	0.37121843
1200	-0.059893822 -0.085337339 -0.065546601 -0.00084809109 -0.0052371607 0.028772314 0.02961518 -0.029728552 -0.066387378 -0.020867542 0.032336875 0.054406036 -0.013805488 0.61041025 -0.026002543 	0.048291301	0.035971059
1300	-0.064074507 -0.089919591 -0.067069587 -0.0029823302 -0.010622201 0.030379502 0.033384634 -0.033549239 -0.068399803 -0.019415242 0.02295345 0.057683478 -0.0060413611 0.61271935 -0.026589739 	0.048464222	0.011319397
1400	-0.06811367 -0.094119524 -0.067595031 -0.0039442412 -0.015907564 0.030048892 0.037314125 -0.035475767 -0.070651478 -0.017445739 0.016723316 0.058653135 -0.00089309081 0.60833684 -0.023938287 	0.048258065	0.037041716
1500	-0.071838177 -0.097267302 -0.067230107 -0.0037692692 -0.020936466 0.030592294 0.041296076 -0.034711542 -0.071815544 -0.016413259 0.013309313 0.05780664 0.00056619463 0.59931599 -0.022384922 	0.04794711	0.0025757137
1600	-0.074973204 -0.099832152 -0.06574967 -0.0017541136 -0.024583598 0.029291007 0.042856727 -0.032144439 -0.070499742 -0.016254094 0.013670811 0.057893366 0.00012650683 0.58921717 -0.019813053 	0.047599299	0.038878595
1700	-0.077405773 -0.10165678 -0.063305436 0.0019859575 -0.026649442 0.027129384 0.041448322 -0.028233076 -0.066138817 -0.017916767 0.017072407 0.059446623 -0.00041090826 0.57972308 -0.01834414 	0.047094883	0.030211897
1800	-0.0792423 -0.10246419 -0.059934812 0.0051997261 -0.027314677 0.026439769 0.038540916 -0.024294014 -0.058945325 -0.020136831 0.021206186 0.06252278 -0.0031918948 0.57106476 -0.019304065 	0.046545153	0.01267582
1900	-0.080647084 -0.10289865 -0.055729722 0.007864225 -0.026804557 0.025595703 0.034226586 -0.021544453 -0.050545394 -0.021727182 0.02587651 0.066673127 -0.0068298338 0.5635897 -0.020387991 	0.046199353	0.0036342883
2000	-0.08182847 -0.10312855 -0.051277122 0.01044324 -0.025916008 0.025280814 0.029220273 -0.019259468 -0.043046258 -0.024357378 0.031078757 0.069453165 -0.008370934 0.55691564 -0.021373181 	0.046129935	0.0022338108
2100	-0.083054341 -0.1033237 -0.046649983 0.012292758 -0.025005239 0.025953232 0.025246716 -0.018096182 -0.037538932 -0.026198242 0.035495716 0.070522269 -0.010523384 0.55062327 -0.02131327 	0.046219704	0.0027615884
2200	-0.084483434 -0.10383165 -0.041960166 0.013438054 -0.024309079 0.026553567 0.022761628 -0.018158398 -0.034675057 -0.026515175 0.038945352 0.069718411 -0.012882835 0.54490365 -0.020853493 	0.046307791	0.0010898477
2300	-0.086106856 -0.1045982 -0.037567811 0.014357903 -0.023666476 0.027152778 0.021556861 -0.018473156 -0.034055354 -0.02730673 0.041146159 0.067276158 -0.013296466 0.54065921 -0.019934493 	0.046367134	0.0011369536
2400	-0.087906259 -0.10555239 -0.033349288 0.014836375 -0.022594498 0.027628397 0.021901006 -0.019209416 -0.034490205 -0.027734772 0.041131977 0.065061216 -0.013391084 0.53872427 -0.018440721 	0.046383147	0.001254808
2500	-0.089885664 -0.10672835 -0.029258325 0.014998349 -0.021146556 0.02750722 0.023445459 -0.020142353 -0.035498256 -0.027449636 0.039241712 0.06347487 -0.012898121 0.53926324 -0.018835031 	0.046278222	0.0013529317
2600	-0.092021699 -0.10804756 -0.025454152 0.015019448 -0.019131525 0.027057227 0.025407906 -0.020772328 -0.036652994 -0.027667715 0.035822711 0.062815782 -0.011207774 0.54233417 -0.01932997 	0.046086751	0.0017101001
2700	-0.094386196 -0.10948573 -0.021910157 0.014696734 -0.016802184 0.026697761 0.027597191 -0.021074464 -0.038143097 -0.027934931 0.031474878 0.06264716 -0.0093814544 0.54702224 -0.019810606 	0.045925461	0.0017659576
