15
100	0.010013934 0.017940726 0.018897396 0.024097274 0.032462647 0.044774479 0.031115954 0.038290581 0.055610547 0.047679963 0.047869921 0.069262629 0.069553785 0.080161782 0.098315121 	-1.3920772	0.0087674909
200	0.0085995484 0.016739857 0.0069504734 0.022591328 0.053738629 0.03883779 0.007908765 0.029600755 0.09950632 -0.011005923 0.027313407 0.11126302 0.056754787 0.15476808 0.13379834 	-1.754348	0.067761579
300	0.00718227 0.016311475 0.00035303999 0.022110058 0.079174108 0.033303561 -0.0077473769 0.018411615 0.15895007 -0.04100239 0.020270391 0.17468519 0.04207247 0.26017991 0.13811836 	-2.0309328	0.035723163
400	0.0038846207 0.013439874 -0.0026818903 0.017802818 0.09890708 0.019376431 -0.018058587 -0.0028207315 0.21780016 -0.043553577 0.019795715 0.23163017 0.0095570185 0.37396573 0.087243093 	-2.2600669	0.072128934
500	0.00025511693 0.013262881 -0.0024640486 0.017667519 0.11032145 0.013132484 -0.016311219 -0.013814053 0.27111152 -0.036845197 0.039450109 0.26536182 -0.0072967274 0.48839761 -0.0109122 	-2.4554307	0.19109646
600	-0.00346707 0.014997786 -0.0077686203 0.019429716 0.12043787 0.013994669 -0.016341301 -0.014851158 0.32345609 -0.060396704 0.056207078 0.27831311 -0.010349259 0.60056054 -0.081189124 	-2.52945	0.0084911692
700	-0.0064716255 0.0162056 -0.01564456 0.019132142 0.13603183 0.012669037 -0.019950321 -0.018058247 0.37902034 -0.096079682 0.068045472 0.27923633 -0.017485315 0.70450672 -0.054262538 	-2.5827094	0.0047508533
800	-0.0093719965 0.016393744 -0.019591186 0.019006768 0.13927314 0.010073137 -0.019116875 -0.020492915 0.41465016 -0.1093515 0.087963329 0.25669764 -0.020214054 0.78487844 -0.069266622 	-2.6000944	0.0054983331
900	-0.012380875 0.015103718 -0.019610191 0.015147055 0.1350925 0.0054863376 -0.016061676 -0.028090815 0.43540071 -0.09686236 0.10554381 0.22131812 -0.035974859 0.84324115 -0.093107791 	-2.6086354	0.0083310808
1000	-0.015175376 0.013503225 -0.020400499 0.0086211108 0.13099535 0.0026747916 -0.016927123 -0.038534948 0.44913357 -0.088047861 0.11344405 0.18163878 -0.058015092 0.88526043 -0.066496846 	-2.6230723	0.0074168617
