15
100	0.01126312 0.019965734 0.056267159 0.022481059 0.010040479 0.051416623 0.099435526 0.036802698 0.020410519 0.25457508 0.11891135 0.062129347 0.059935678 0.016645127 0.014492036 	-7.6868519	0.026422275
200	0.0061730776 0.011742865 0.077663725 0.0061487242 -0.0037201638 0.029886646 0.13918816 0.0050099992 0.0055258421 0.40825064 0.15524755 0.074824624 -0.001827455 -0.011367341 -0.049963452 	-8.4833768	1.2930593
300	-0.0054344401 -0.0084648008 0.086574691 -0.024029428 -0.016983649 -0.02132113 0.15790588 -0.052564653 -0.017673559 0.53427424 0.16543447 0.089988474 -0.094089854 -0.05243609 -0.053923272 	-8.8464271	0.022297243
400	-0.01644898 -0.023500142 0.090318325 -0.038073031 -0.032285169 -0.050589978 0.17999536 -0.073805846 -0.034635686 0.63868975 0.19708929 0.090629302 -0.081620334 -0.08330238 -0.067943507 	-8.9251578	0.0081534781
500	-0.031833988 -0.040038641 0.077102118 -0.059031169 -0.048275046 -0.071955462 0.18684023 -0.091385384 -0.044943236 0.68312336 0.19699688 0.080501371 -0.076373074 -0.11244146 -0.065694434 	-8.9345528	0.005099826
600	-0.049418123 -0.052030789 0.05389326 -0.080753305 -0.061460763 -0.067508386 0.19545062 -0.08768128 -0.035637698 0.69047669 0.18366009 0.069330781 -0.059507271 -0.1243384 -0.047271973 	-8.9536308	0.0053955083
700	-0.069888379 -0.0633341 0.022588861 -0.10558492 -0.077128772 -0.052300487 0.20373975 -0.076813691 -0.016614401 0.67651571 0.16035894 0.048321066 -0.043463323 -0.12741222 -0.048354357 	-8.981553	0.015150179
800	-0.092096507 -0.076328384 -0.010540393 -0.13313334 -0.090902752 -0.039026791 0.21271446 -0.069553325 0.0082579201 0.66855253 0.13635532 0.033588257 -0.030990013 -0.12271544 -0.036334813 	-8.9987416	0.032638094
900	-0.11577998 -0.092941207 -0.042070877 -0.16232435 -0.10590313 -0.036056539 0.22107246 -0.071382148 0.028202201 0.67819313 0.11798446 0.020461124 -0.018291646 -0.11772086 -0.027001168 	-9.0130731	0.010426044
1000	-0.14035647 -0.11179028 -0.071451988 -0.19145294 -0.12300133 -0.039299325 0.23041434 -0.07803337 0.042192013 0.7050902 0.10740661 0.0062341372 -0.00044431122 -0.11353564 -0.026865989 	-9.0308869	0.31301184
1100	-0.16585427 -0.1318627 -0.10094435 -0.22244649 -0.14052605 -0.04450369 0.23927109 -0.088626854 0.052833489 0.7380567 0.096041557 -0.0066068325 0.010610432 -0.11066395 -0.023003189 	-9.0457433	0.016069113
1200	-0.19164408 -0.15085575 -0.13144216 -0.2532961 -0.15790333 -0.044218574 0.24914602 -0.095906758 0.063257739 0.7686053 0.083657981 -0.017904401 0.021481435 -0.10639834 -0.014848529 	-9.0568685	0.0076444833
1300	-0.21783472 -0.16880316 -0.16453395 -0.28356822 -0.17664409 -0.038536001 0.25798989 -0.098703192 0.072439847 0.78886432 0.068512327 -0.032943347 0.034799956 -0.1014012 -0.012706243 	-9.0674984	0.0046180841
1400	-0.24392256 -0.18575722 -0.19909559 -0.31273689 -0.19482924 -0.029093851 0.26562306 -0.09814411 0.081675003 0.80181953 0.05194279 -0.046757232 0.050760068 -0.093690184 -0.0053926255 	-9.0772623	0.017661087
1500	-0.26984772 -0.20275494 -0.23434574 -0.3415292 -0.21296153 -0.020393594 0.27081115 -0.098502627 0.088594098 0.81156697 0.034243376 -0.059350065 0.06333222 -0.084817778 0.0025995844 	-9.084564	0.023445578
1600	-0.29477947 -0.2190694 -0.26778448 -0.36806969 -0.23072237 -0.011684019 0.27635956 -0.098509762 0.09333073 0.82654141 0.021514545 -0.069067174 0.076749428 -0.073427111 0.0069650413 	-9.0902685	0.0067794033
1700	-0.31882346 -0.23537652 -0.29959662 -0.39346383 -0.24809639 -0.0055454874 0.2807315 -0.10129259 0.095195693 0.8461773 0.011598374 -0.075763288 0.084798089 -0.061395016 0.0090594319 	-9.0953754	0.0084119678
1800	-0.34179128 -0.25135794 -0.3298471 -0.41716932 -0.26462485 -0.0012715536 0.28385105 -0.10597521 0.095102042 0.86836264 0.0044962288 -0.079148573 0.089907452 -0.048693932 0.012280277 	-9.0995497	0.032942185
1900	-0.36365181 -0.26648182 -0.35918805 -0.43850438 -0.28087997 0.0025371589 0.28586304 -0.11035963 0.093536552 0.88869337 -4.1212976e-05 -0.081922046 0.096260159 -0.036011627 0.013251783 	-9.1023344	128.04547
2000	-0.38443977 -0.2802448 -0.38818984 -0.45780803 -0.29661861 0.0065029978 0.28706535 -0.11357834 0.091930575 0.90367079 -0.0029681886 -0.084542732 0.10264625 -0.024317518 0.014833093 	-9.1040442	0.0076982739
2100	-0.40403874 -0.29204521 -0.41669765 -0.4752963 -0.3114985 0.012631065 0.28858849 -0.11502378 0.091680901 0.91298901 -0.0042278255 -0.086627426 0.10717283 -0.014405049 0.019052258 	-9.1054037	0.005934469
2200	-0.42231931 -0.30176666 -0.44426341 -0.49068152 -0.32598333 0.021010461 0.29098071 -0.11472261 0.092421156 0.91812365 -0.0030891176 -0.089178158 0.11029701 -0.0069595939 0.021414565 	-9.1064914	0.009865173
2300	-0.43908097 -0.30976976 -0.47014475 -0.50361935 -0.33960108 0.029649878 0.29383428 -0.11398467 0.093924177 0.92180809 0.0013901518 -0.090605461 0.11276705 -0.0014119108 0.023776945 	-9.1070895	0.038484046
2400	-0.4544129 -0.31696748 -0.4943225 -0.51447813 -0.35229015 0.034983512 0.29543375 -0.11534944 0.09521276 0.92474971 0.0071192823 -0.090387476 0.11308261 0.0016778767 0.026711106 	-9.1073437	0.0098482918
2500	-0.46806213 -0.32313983 -0.51611266 -0.52239589 -0.36392393 0.03716965 0.29656287 -0.11794801 0.096465667 0.92897183 0.015619438 -0.088193196 0.11464776 0.0020363999 0.028958914 	-9.107667	0.0062515045
2600	-0.48014243 -0.32812966 -0.53586004 -0.52781669 -0.37465794 0.037142191 0.29746605 -0.12167932 0.098074473 0.9332551 0.025612116 -0.084687591 0.11575811 -0.00026481437 0.028940389 	-9.1079837	0.13823504
2700	-0.490683 -0.33146006 -0.55381364 -0.53112347 -0.38395258 0.037046964 0.29887755 -0.12579415 0.10140089 0.93633878 0.035751201 -0.079104056 0.11485718 -0.0031839472 0.029545178 	-9.1081891	0.0084547391
2800	-0.49980642 -0.33297579 -0.57041806 -0.5323336 -0.39214706 0.038013375 0.30090812 -0.1293393 0.10631222 0.93656748 0.045483484 -0.072673953 0.11291107 -0.005827592 0.029034153 	-9.1084393	0.0044791064
2900	-0.50760282 -0.33287828 -0.58587941 -0.53128731 -0.39949073 0.039687561 0.30312896 -0.13195158 0.11195308 0.93348757 0.0549525 -0.066059751 0.11179426 -0.0081750547 0.027002684 	-9.1087802	0.0025920568
3000	-0.51417112 -0.33164808 -0.60019962 -0.52826669 -0.40582452 0.040635324 0.3048057 -0.13454422 0.1173946 0.92792489 0.063842742 -0.058519991 0.11087837 -0.010391642 0.026205358 	-9.1091133	0.0023897697
