15
100	0.012878857 0.024668433 0.022809818 0.049304186 0.0058307628 0.066809961 0.047129759 0.088422581 0.012775479 0.058655057 0.095992694 0.007543132 0.18741586 0.037758467 -0.00738978 	-3.3620052	0.067786182
200	0.012275616 0.027451072 0.0091941982 0.071852727 -0.0028245032 0.076945839 0.03431068 0.13355369 0.0042276227 -0.0056441532 0.11933418 -0.032602222 0.29843396 0.052416212 -0.017375526 	-3.818594	0.19923415
300	0.0077781451 0.024865891 -0.0063365757 0.085556733 -0.009621889 0.072137839 0.019848049 0.16780054 -0.0038685709 -0.053414475 0.13416871 -0.053294099 0.38163961 0.063686931 0.0031162397 	-3.9254566	0.080642995
400	-0.00067874992 0.01826102 -0.018126033 0.087464742 -0.020513133 0.05665453 0.015137943 0.18823341 -0.014486556 -0.051430758 0.13935063 -0.055218181 0.42434319 0.061043396 -0.0072512557 	-3.9322554	0.1894185
500	-0.012203738 0.0090940531 -0.032427147 0.077699888 -0.030927908 0.036842219 0.015722679 0.19718207 -0.018552279 -0.038174088 0.12376795 -0.039188996 0.42857689 0.050266307 0.0031350437 	-3.9506291	0.026679571
600	-0.025008263 0.0015437755 -0.049880448 0.063385331 -0.044757626 0.027069715 0.024681324 0.20874613 -0.020453904 -0.028426115 0.098161102 -0.024689054 0.42158263 0.032174337 4.743293e-05 	-3.9666863	0.69916884
700	-0.03762799 -0.002777766 -0.068700781 0.050976692 -0.059437052 0.02896187 0.039334734 0.2303444 -0.020562813 -0.023164836 0.075335357 -0.013209556 0.42578694 0.015604396 -0.00065684135 	-3.978174	0.082729071
800	-0.050343775 -0.0067081167 -0.089195816 0.041008287 -0.074460359 0.028134879 0.048276068 0.25633288 -0.024398437 -0.022579557 0.057853115 -0.0064001512 0.44310271 0.0035771596 0.0046601147 	-3.9881888	0.029558084
900	-0.06324004 -0.012047634 -0.10931386 0.031592773 -0.089636441 0.018891521 0.050364959 0.28053609 -0.033123505 -0.01427124 0.044991596 0.00034642621 0.46435275 -0.0044652189 0.0064668507 	-3.9964028	0.25934383
1000	-0.076360576 -0.017654048 -0.1300192 0.020320572 -0.10369113 0.0068199389 0.048001343 0.30062595 -0.041676157 -0.0057697698 0.029299145 0.0081267975 0.47890707 -0.0080737261 0.0085599348 	-4.0013159	0.023197034
1100	-0.088674592 -0.020111434 -0.14981053 0.007956329 -0.11574018 0.003829152 0.048793386 0.32018304 -0.045158251 0.00332512 0.011235494 0.01602103 0.48658657 -0.0070043723 0.0083245725 	-4.0050536	0.017934605
1200	-0.099887416 -0.019918968 -0.16872022 -0.0044387717 -0.12577668 0.0077848413 0.050617003 0.33908458 -0.045059141 0.0087431979 -0.0073428212 0.020973966 0.4902353 -0.0013189548 0.0083658584 	-4.0076696	0.062074181
1300	-0.1098693 -0.019355988 -0.18557017 -0.014569294 -0.13418734 0.0094952625 0.049164149 0.35510944 -0.045841746 0.015977213 -0.020724885 0.023178423 0.49349372 0.0079545962 0.0080963948 	-4.0084951	0.012574349
1400	-0.11865333 -0.019263745 -0.2003863 -0.02231895 -0.14119662 0.0056616998 0.042904569 0.36721309 -0.048881452 0.024147976 -0.028508559 0.022735144 0.49688967 0.018660117 0.0089094755 	-4.009382	0.0077015816
