15
100	0.017794168 0.034460244 0.030855318 0.039145092 0.01344935 0.091581711 0.062334793 0.072236883 0.028578964 0.071272242 0.06996369 0.022753826 0.1092639 0.028631127 0.014656116 	-0.95260755	0.017719824
200	0.027206346 0.053680339 0.033913319 0.054874307 0.015059723 0.13871445 0.07568471 0.10175293 0.041381693 0.034454914 0.069216932 0.007577299 0.13808241 0.02988948 -0.012086492 	-1.10307	0.016625463
300	0.038968351 0.071982075 0.038335905 0.068276917 0.022718353 0.17352964 0.080848487 0.11800598 0.057932642 -0.014751 0.056396838 -0.0023848886 0.14493838 0.027997191 -0.0041790424 	-1.1552872	0.021968822
400	0.055637058 0.090103116 0.056802511 0.085546988 0.033368977 0.19594427 0.08697821 0.12515097 0.070304298 -0.020950159 0.056451759 0.0014860975 0.1466707 0.026351311 -0.0086956959 	-1.1676576	0.026941104
500	0.07317298 0.10310798 0.076939342 0.10045845 0.043921209 0.19604878 0.07807407 0.11558555 0.074278257 -0.026599205 0.049684762 0.0042335416 0.13033779 0.018465401 -0.011253716 	-1.1828333	0.0086543344
600	0.093527627 0.1164041 0.1019369 0.12019788 0.054770189 0.18884155 0.065386747 0.10336388 0.07461963 -0.023616381 0.050887335 0.0048713805 0.12081666 0.010296582 -0.014643946 	-1.1969643	0.0080606441
700	0.11596267 0.13222689 0.12779716 0.1442496 0.065922901 0.18259443 0.052281288 0.093649382 0.074760881 -0.029769956 0.054749053 0.0005781838 0.11906268 0.0022674402 -0.015001984 	-1.2105341	0.10113742
800	0.13981063 0.15126593 0.1545331 0.17035031 0.076964176 0.18073036 0.042381695 0.086670934 0.076046732 -0.040546834 0.058436425 -0.0058381525 0.11754325 -0.0062277422 -0.01546516 	-1.2226286	0.013415617
900	0.16441747 0.1726543 0.18297515 0.19649676 0.087758155 0.1815558 0.036376725 0.080020661 0.078183301 -0.04624995 0.061278565 -0.009866596 0.10984742 -0.014686517 -0.017219963 	-1.2335208	0.0061241792
1000	0.18880268 0.19459171 0.21101081 0.22165424 0.097945875 0.18077052 0.03022901 0.071504932 0.079842465 -0.051915496 0.061293972 -0.012142131 0.09541463 -0.023139753 -0.018184529 	-1.2430849	0.0032168793
