15
100	-0.0003102028 0.030925932 0.0019980794 0.0036534666 -0.00088453444 0.14262002 0.066863012 0.067882473 0.030292406 0.0069270606 0.0056561005 -0.0044053256 0.013558518 -0.001753946 -0.0024969016 	-0.84302855	0.43276228
200	-4.5341842e-05 0.040438927 -0.0023911537 -0.0014401405 0 0.26255991 0.10112767 0.1045551 0.039134146 -0.033479713 -0.019796467 -0.0094974002 -0.022968076 -0.0023053557 -0.002979718 	-1.2401909	0.9077001
300	0 0.026391706 -7.7405218e-05 0.00018159976 0 0.34625495 0.10634793 0.1119356 0.022763875 -0.050767771 -0.021570714 -0.0051238928 -0.039910299 8.9838714e-05 -0.0021272535 	-1.3126392	0.80076871
400	0 -0.0062940294 0 0 0 0.40022976 0.088747415 0.096814237 -0.0083761696 -0.050859736 -0.0059190902 -0.001435341 -0.042345861 0 -0.00015407947 	-1.3573673	0.2117809
500	0 -0.0035502822 0 0 0 0.43855321 0.053304012 0.064618926 0.003406883 -0.04564486 -0.0020570096 -3.1243344e-05 -0.039372098 0 -0.0011865967 	-1.3930991	1.2468019
600	0 0.0032387691 0 0 0 0.47106619 0.0085416435 0.024086368 -0.0016834584 -0.029616758 -0.0011481435 0 -0.024584113 0 -0.0010539734 	-1.4300717	0.11653913
700	0 0.00049370457 0 0 0 0.505834 -0.012020042 -0.011802384 0.0029464789 -0.016869611 -0.0021125678 -0.00013171395 -0.011538102 0 -0.0024872914 	-1.4275292	0.49502847
800	0 -0.0023772821 0 0 0 0.5326001 0.0086745926 0.0043083901 -0.00044756447 -0.034599295 -0.0042731963 0 -0.02056849 0 -0.0018711827 	-1.4378296	0.29813979
900	0 -0.0010885114 0 0 0 0.53898083 -0.0026742951 0.0064337415 -0.00010781899 -0.035534006 -0.00060754979 0 -0.02751361 0 -0.00095920608 	-1.4386969	1.0274696
1000	0 0.00038306688 0 0 0 0.53001756 -0.00078330726 -0.0049493656 0.00019730458 -0.023718048 -0.0044498816 -0.00059986396 -0.021009546 0 -0.0019320583 	-1.4414323	0.2360988
1100	0 0 0 0 0 0.5114053 -0.00030968664 0.0062851652 8.3198784e-06 -0.033407729 0.0012312424 -1.8717945e-05 -0.018369355 0 -0.0015333701 	-1.4437823	2.2929821
1200	0 0 0 0 0 0.49872194 -0.00080980784 0.00037432038 0 -0.022670202 0.00016018897 -7.6427055e-09 -0.017077998 0 -0.0017678966 	-1.445462	0.60154622
1300	0 0 0 0 0 0.49542342 0.00038976988 0.00048741256 0 -0.026857766 0.00050227278 0 -0.020487522 0 -0.0014466549 	-1.4460501	0.25880092
1400	0 0 0 0 0 0.50443433 0 -0.00012579223 0 -0.02672252 -0.0026366573 0 -0.014802208 0 -0.0018215247 	-1.4467218	0.40006104
1500	0 0 0 0 0 0.51494359 0 0 0 -0.030313094 -0.00014330496 0 -0.0219655 0 -0.0014027649 	-1.4475454	0.27618475
1600	0 0 0 0 0 0.52314427 0 0 0 -0.027389524 0 0 -0.021286005 0 -0.0018142608 	-1.4472525	0.0017985299
1700	0 0 0 0 0 0.52244842 0 0 0 -0.032025585 0 0 -0.020531528 0 -0.0015728497 	-1.4473838	0.002754131
1800	0 0 0 0 0 0.51636035 0 0 0 -0.028522333 0 0 -0.019897301 0 -0.0016981295 	-1.4478688	0.0040027911
1900	0 0 0 0 0 0.50837048 0 0 0 -0.027260139 0 0 -0.020418023 0 -0.0016014682 	-1.4478689	0.0025843432
2000	0 0 0 0 0 0.50407146 0 0 0 -0.028514429 0 0 -0.018234324 0 -0.0015300665 	-1.4476795	0.0017126075
2100	0 0 0 0 0 0.50571088 0 0 0 -0.027165559 0 0 -0.018409585 0 -0.0016474901 	-1.4477578	0.00096068245
2200	0 0 0 0 0 0.51082747 0 0 0 -0.028379064 0 0 -0.020992844 0 -0.0015592055 	-1.447886	0.00061000551
2300	0 0 0 0 0 0.51658899 0 0 0 -0.029012446 0 0 -0.019293027 0 -0.0016884219 	-1.4478492	0.00068768578
2400	0 0 0 0 0 0.51849595 0 0 0 -0.029952507 0 0 -0.020634644 0 -0.0016039238 	-1.4477946	0.00088175791
2500	0 0 0 0 0 0.51651152 0 0 0 -0.028386189 0 0 -0.020888867 0 -0.0016756367 	-1.4478726	0.001074357
2600	0 0 0 0 0 0.511982 0 0 0 -0.028796018 0 0 -0.019393911 0 -0.0016095534 	-1.4479548	0.0014126495
2700	0 0 0 0 0 0.50810043 0 0 0 -0.028401492 0 0 -0.01913141 0 -0.001573888 	-1.4478929	0.00085451909
2800	0 0 0 0 0 0.50735262 0 0 0 -0.027215922 0 0 -0.019572805 0 -0.0016347262 	-1.4478541	0.00044868921
2900	0 0 0 0 0 0.50963582 0 0 0 -0.028654571 0 0 -0.019486596 0 -0.0015718982 	-1.4479271	0.00047079903
3000	0 0 0 0 0 0.51348511 0 0 0 -0.028714285 0 0 -0.019457108 0 -0.0016422183 	-1.447945	0.0007300969
3100	0 0 0 0 0 0.51596084 0 0 0 -0.028874655 0 0 -0.020830433 0 -0.001631074 	-1.4478975	0.00042438624
3200	0 0 0 0 0 0.51594961 0 0 0 -0.029039124 0 0 -0.020102659 0 -0.0016428134 	-1.4479079	0.00059768862
3300	0 0 0 0 0 0.51351102 0 0 0 -0.028947018 0 0 -0.019639336 0 -0.0016184597 	-1.4479502	0.00049654077
3400	0 0 0 0 0 0.51044804 0 0 0 -0.028139671 0 0 -0.019984186 0 -0.0016100887 	-1.4479442	0.00035730598
3500	0 0 0 0 0 0.50885077 0 0 0 -0.027998033 0 0 -0.019281879 0 -0.0016139117 	-1.4479162	0.00050870327
3600	0 0 0 0 0 0.50946871 0 0 0 -0.028535769 0 0 -0.019281848 0 -0.001584432 	-1.4479283	0.00030262605
3700	0 0 0 0 0 0.51186105 0 0 0 -0.028199512 0 0 -0.019924828 0 -0.0016347316 	-1.4479557	0.00038711131
3800	0 0 0 0 0 0.51420688 0 0 0 -0.028861026 0 0 -0.020137666 0 -0.0016217623 	-1.4479439	0.00027871194
3900	0 0 0 0 0 0.51512877 0 0 0 -0.029102316 0 0 -0.019871695 0 -0.0016297925 	-1.4479262	0.00020870463
4000	0 0 0 0 0 0.51407198 0 0 0 -0.028649467 0 0 -0.020200377 0 -0.0016333911 	-1.4479456	0.00028477226
4100	0 0 0 0 0 0.51190259 0 0 0 -0.028491598 0 0 -0.019870446 0 -0.0016148554 	-1.4479589	0.00029351783
4200	0 0 0 0 0 0.51012072 0 0 0 -0.028390287 0 0 -0.019271356 0 -0.0016084838 	-1.4479414	0.00011945451
