15
100	0.0037233276 0.011317385 0.012389898 0.015894568 0.028731916 0.04308461 0.026377703 0.02852228 0.056861001 0.04112052 0.037139491 0.064447588 0.055788364 0.07223422 0.10362507 	-1.083133	0.02375817
200	0.00082281023 -0.001878474 -0.0034839014 0.0013560793 0.040356032 0.039215736 0.0014386856 0.010336124 0.10527295 -0.0050197487 0.013843734 0.10658025 0.040967156 0.1399199 0.13341163 	-1.3985173	0.17793562
300	0 -0.0012730465 -0.0017098817 -0.0005678631 0.046304367 0.029426196 -0.0003402462 -0.0054786605 0.16620281 -0.00070557486 -0.0027407177 0.16084891 0.024216546 0.2311616 0.11600073 	-1.6230051	0.23549346
400	0 0.00045166971 -0.00026831035 0.00022836753 0.038745889 0.00070741321 0.00017058953 0.0033446251 0.2251021 -0.00064695787 0.0052871611 0.19902396 -0.0029016458 0.32752592 0.046527935 	-1.8210764	0.53188383
500	0 0 0.00014159166 0 0.022406304 0.0061323399 0 0.00012529325 0.28550889 -0.0043679238 -0.0035249067 0.22025345 -1.0828845e-05 0.4259718 -0.0057705327 	-1.9072593	9.1304889
600	0 0 0 0 -0.0051468583 -0.0021120138 0 0.00042093549 0.33526304 -0.0086346004 -0.00072023026 0.21279087 1.0033775e-05 0.50874643 0.0095768694 	-1.9432993	1.1556826
700	0 0 0 0 0.0011444654 -0.0013523481 0 -0.00072405008 0.36265496 -0.0081251437 -6.1785529e-05 0.16708893 0 0.56300949 -0.0029549457 	-1.9730125	0.47195984
800	0 0 0 0 0.0052454942 0.00046741471 0 -0.0019362814 0.37467911 -0.0033204775 0 0.097816097 0 0.59637284 -0.00098600551 	-1.9996751	0.1674101
900	0 0 0 0 0.0018988788 2.1370079e-05 0 -0.0010667707 0.38185006 3.1855513e-05 0 0.027142375 -0.0013644886 0.62101398 0.0095418765 	-2.0128259	4.4076071
1000	0 0 0 0 0.0032262065 0 0 7.2529439e-05 0.39369997 0 0 -0.008136031 -0.00011043713 0.64834617 0.010891806 	-2.0052538	0.17539637
1100	0 0 0 0 0.0025115371 0 0 0 0.40846896 0 0 0.027465641 -0.0047847066 0.6760237 0.0011535281 	-2.0153657	0.16054724
1200	0 0 0 0 0.0010412059 0 0 0 0.41495035 -0.00089006749 0 0.042264665 -0.0050491217 0.69115255 0.0018754332 	-2.0093942	0.05172522
1300	0 0 0 0 1.922279e-05 0 0 0 0.40934002 -4.8410145e-05 0 0.026400767 -0.0037387264 0.68965462 0.0022464541 	-2.0150038	3.4559866
1400	0 0 0 0 0 0 0 0 0.39956938 0 0 -0.0013905655 -0.0032546308 0.68000427 0.0048737712 	-2.0163516	0.14290461
1500	0 0 0 0 0 0 0 0 0.39370388 0 0 0.012095941 -0.0028801868 0.67172952 0.0087259663 	-2.0170981	0.014273497
1600	0 0 0 0 0 0 0 0 0.39039647 0 0 0.025465682 -0.0025902958 0.6644846 0.0023374431 	-2.0171285	0.047962319
1700	0 0 0 0 0 0 0 0 0.3894492 0 0 0.029790874 -0.0036097886 0.65806029 0.0040114034 	-2.0166304	0.02085682
1800	0 0 0 0 0 0 0 0 0.3904466 0 0 0.025550928 -0.0014117161 0.65308942 0.0025942678 	-2.016906	0.03284771
1900	0 0 0 0 0 0 0 0 0.39473535 0 0 0.018227495 -0.0032802695 0.65150015 0.0060831611 	-2.0170849	0.0055242599
2000	0 0 0 0 0 0 0 0 0.40171147 0 0 0.010823885 -0.0010967332 0.6541001 0.0030788348 	-2.0174045	0.0072080317
2100	0 0 0 0 0 0 0 0 0.41146598 0 0 0.0074985447 -0.0033689072 0.66092149 0.0059114425 	-2.0178439	0.0036457257
2200	0 0 0 0 0 0 0 0 0.42037366 0 0 0.0045920233 -0.0023240996 0.66894816 0.0018584139 	-2.0179609	0.010449714
2300	0 0 0 0 0 0 0 0 0.42699962 0 0 0.0025846937 -0.0038177824 0.67604994 0.004257058 	-2.0177581	0.011409922
2400	0 0 0 0 0 0 0 0 0.42912862 0 0 0.00089321966 -0.003122254 0.68004687 0.0020988513 	-2.0176408	0.036491108
2500	0 0 0 0 0 0 0 0 0.42692896 0 0 0.0026328086 -0.0039128493 0.68045664 0.0032290592 	-2.0177039	0.0032486796
2600	0 0 0 0 0 0 0 0 0.42102242 0 0 0.0013526908 -0.0029777644 0.67760523 0.0029905757 	-2.018002	0.010076277
2700	0 0 0 0 0 0 0 0 0.41388663 0 0 0.00034241773 -0.0030803613 0.67352916 0.0050114308 	-2.0180773	0.013328687
2800	0 0 0 0 0 0 0 0 0.40769155 0 0 0.0015508206 -0.0025117512 0.67029715 0.0045645354 	-2.0180044	0.021346861
2900	0 0 0 0 0 0 0 0 0.40412281 0 0 0.0062541369 -0.0027574991 0.669148 0.0050535777 	-2.0180262	0.0087272547
3000	0 0 0 0 0 0 0 0 0.40274886 0 0 0.011395374 -0.0028811793 0.6693739 0.0029604437 	-2.0180016	0.0041482377
3100	0 0 0 0 0 0 0 0 0.40311214 0 0 0.014764087 -0.0030009523 0.67006457 0.0031751138 	-2.0179096	0.001064055
