15
100	0.0056813876 0.036004044 0.007336944 0.0091095076 0.0017829765 0.14414972 0.069853209 0.071100648 0.03487976 0.0095133014 0.0094806417 -0.0021957946 0.016745957 0.0028451843 -0.005546759 	-1.0226798	0.12609476
200	0.0020374804 0.060689848 -0.006588958 -0.003008645 -0.0055739304 0.26962383 0.1146394 0.11752568 0.061305339 -0.04460628 -0.028887627 -0.022660671 -0.031387385 -0.012592997 -0.00062082551 	-1.608854	0.02699359
300	-0.0049606376 0.07537229 -0.018203189 -0.014669122 -0.016494761 0.36797987 0.15170411 0.15387615 0.078121581 -0.061202434 -0.040882775 -0.026519108 -0.058184181 -0.021110787 -0.0027252214 	-1.7286192	0.021442292
400	-0.017312749 0.07617909 -0.035073126 -0.029570617 -0.032648845 0.42502745 0.16755144 0.17371707 0.083564972 -0.070888125 -0.040836843 -0.022541532 -0.070091418 -0.025072959 -0.0041008515 	-1.7477886	0.0086160719
500	-0.034500296 0.065709265 -0.057094202 -0.048050876 -0.053599673 0.44989891 0.16643983 0.18031933 0.079680307 -0.076083068 -0.032482543 -0.015678972 -0.072194993 -0.026358903 -0.0023423203 	-1.7627065	0.0056062023
600	-0.0551907 0.047969192 -0.082001488 -0.069434676 -0.078015025 0.45585283 0.15629274 0.17846687 0.070023699 -0.072042376 -0.017219998 -0.0074976971 -0.069874461 -0.025597969 -0.00029922462 	-1.7832484	0.11562838
700	-0.077659645 0.027329253 -0.10845974 -0.092020209 -0.10362918 0.45676398 0.14240563 0.17408912 0.059359419 -0.064600349 0.00070998852 0.0010635979 -0.063999592 -0.021480253 0.0017271099 	-1.8011726	0.30743341
800	-0.10037319 0.0072299356 -0.13547224 -0.11494393 -0.12823905 0.46302395 0.12826874 0.17034578 0.051617338 -0.059881358 0.01590529 0.0090816962 -0.058973461 -0.014007922 0.0039453298 	-1.8134432	0.025861356
900	-0.12202616 -0.010055659 -0.16115026 -0.13721734 -0.150377 0.47988379 0.11755531 0.16903851 0.048733064 -0.055632665 0.027938148 0.016515114 -0.056806445 -0.0041936112 0.0051384867 	-1.8232112	0.02384649
1000	-0.14222711 -0.024582946 -0.18525079 -0.15857841 -0.16997794 0.50491566 0.10919287 0.16902152 0.049489705 -0.052844231 0.036554467 0.02151963 -0.057766312 0.0058325083 0.0057657748 	-1.8315989	0.017132149
