15
100	0.011327349 0.018810487 0.056312048 0.021750228 0.010146382 0.047375406 0.09588801 0.034788016 0.018655791 0.2545956 0.11529939 0.062679671 0.056264209 0.017748309 0.0083078 	-7.361853	0.060142266
200	0.0065840712 0.0096140503 0.078887085 0.005521137 0.0003080207 0.021298637 0.13265264 0.0026669235 0.0091327764 0.40992153 0.14906846 0.086057967 -0.0064005075 -0.0062738398 -0.013792658 	-8.1077792	0.54154411
300	-0.0061156365 -0.011531479 0.085828786 -0.0234256 -0.018595485 -0.032050239 0.14787731 -0.04574084 -0.01018687 0.52649631 0.15769831 0.089748817 -0.086590321 -0.048551367 -0.013839157 	-8.4271486	0.019361804
400	-0.021356128 -0.029440523 0.084657956 -0.041674503 -0.043118807 -0.059767567 0.16542112 -0.045993451 -0.027583853 0.61584621 0.1785823 0.077597051 -0.066162781 -0.091448176 -0.009352737 	-8.5200087	0.012368011
500	-0.042094411 -0.048391043 0.067940215 -0.068029159 -0.072032912 -0.069094437 0.17261574 -0.035931131 -0.036598104 0.65419663 0.1699956 0.051567277 -0.059571566 -0.1344166 0.00025565379 	-8.5563455	0.374429
600	-0.065689129 -0.066532501 0.043330875 -0.098016029 -0.10020621 -0.063631592 0.17731001 -0.020570542 -0.028379394 0.66779055 0.14702123 0.026514694 -0.060746204 -0.16308431 0.0083227218 	-8.5807056	0.007762967
700	-0.089599599 -0.083860098 0.018563546 -0.1246812 -0.12328625 -0.053410205 0.18445199 -0.0024374377 -0.00039704859 0.68314093 0.13047312 0.015657765 -0.047149056 -0.16181263 0.0066152376 	-8.6033273	0.82044604
800	-0.11554392 -0.10685433 -0.0089356076 -0.15415465 -0.14407756 -0.059927081 0.18250143 -0.00023602521 0.032798192 0.69704584 0.10983777 0.013450007 -0.042182881 -0.14584188 0.0063310305 	-8.6286083	0.076011552
900	-0.14168022 -0.1310453 -0.035825193 -0.1815139 -0.16358623 -0.0669539 0.17978342 0.000823893 0.064461798 0.71736212 0.094753788 0.015618968 -0.02557293 -0.12262593 0.0042632542 	-8.6480134	0.023717141
1000	-0.16834378 -0.15551222 -0.063904979 -0.20978166 -0.18407327 -0.068740225 0.17651454 0.0010866779 0.089456344 0.73747925 0.076707071 0.014643359 -0.012463586 -0.10430283 0.0037841204 	-8.6618891	0.0067335304
