15
100	0.014350473 0.02021078 0.022505668 0.042197803 0.0090180415 0.042744195 0.029780305 0.062125031 0.013718229 0.05402482 0.072530544 0.012422388 0.1335606 0.033363441 -0.0017799882 	-0.58834186	0.33212024
200	0.020274176 0.022189049 0.018041407 0.064880482 0.0087313245 0.031892144 0.0043650817 0.083273658 0.011202456 0.010117156 0.083110202 -0.0086337153 0.19692959 0.050065461 -0.0030621505 	-0.7633012	0.081161331
300	0.028318039 0.023934756 0.020893182 0.087252688 0.010711341 0.011811275 -0.019215202 0.098565344 0.0074428455 1.955871e-06 0.093083257 -0.01342067 0.23893709 0.067321154 -0.0016278264 	-0.79883512	91.720992
400	0.036653607 0.026960363 0.025673418 0.10368533 0.01171558 -0.0069872204 -0.036822657 0.10485498 0.0051244272 0.0029237362 0.085671927 -0.01247048 0.2438904 0.076051092 -0.0011308233 	-0.80336634	0.023124581
500	0.046823554 0.036827897 0.033094089 0.11912636 0.011505706 -0.00050440294 -0.04043092 0.11291314 0.0092502017 0.010483762 0.068151014 -0.012141006 0.22941193 0.078950784 -0.0028994402 	-0.81479061	0.21622175
600	0.057859031 0.047066196 0.039875259 0.13741592 0.0092186938 0.0029311262 -0.045859334 0.12226853 0.01123603 0.010377162 0.049356061 -0.017030592 0.21405159 0.0798288 -0.0019694317 	-0.82134002	0.008649358
700	0.07038776 0.056575192 0.04915804 0.16184932 0.005677814 -0.0048590155 -0.052806855 0.13496721 0.0094275358 0.016601468 0.040050648 -0.021505712 0.21009331 0.08266555 -0.0018955548 	-0.82896986	0.022025352
800	0.08330909 0.065465692 0.057790128 0.18898671 0.00086836641 -0.012557286 -0.062163192 0.14747782 0.0065865473 0.016895375 0.031559226 -0.026332146 0.20773056 0.08521086 -0.00059608272 	-0.83497854	0.058344159
900	0.096468683 0.075021152 0.066891578 0.21687566 -0.0015994642 -0.014669213 -0.068462088 0.15826848 0.0056918553 0.018203198 0.021609436 -0.028172126 0.20020762 0.086349552 -0.00067041521 	-0.8400981	0.0055836592
1000	0.10919571 0.083717566 0.075576695 0.24501392 0.0011687818 -0.016544046 -0.073971995 0.16572796 0.0053482734 0.019582195 0.010611159 -0.028311806 0.18792058 0.085636185 -0.0013594951 	-0.84467953	0.01760088
1100	0.12135659 0.091092851 0.083674781 0.27489612 0.00057142233 -0.020224225 -0.079389728 0.1718456 0.004614965 0.02102119 0.0029900973 -0.028874681 0.17797065 0.084073333 -0.0014310486 	-0.84837652	0.054225332
1200	0.13275758 0.097318266 0.09070607 0.30671886 -0.0013307563 -0.024710643 -0.084314038 0.17764458 0.0039068749 0.020967492 -0.00020847994 -0.030845919 0.17225599 0.082023906 -0.0011234701 	-0.85172638	0.013502549
1300	0.14293988 0.1023519 0.096024217 0.33879593 0.00050676486 -0.02904399 -0.088210485 0.18149452 0.0040252319 0.018601609 0.0004312643 -0.033364955 0.16545321 0.078704276 -0.00098251595 	-0.85454974	0.031485194
1400	0.1518255 0.10657959 0.10025623 0.3703572 -0.00052522554 -0.031476565 -0.088910008 0.18302526 0.0058448529 0.018443392 2.4767747e-05 -0.034044026 0.15490396 0.074163781 -0.0011311637 	-0.85724787	0.37326341
1500	0.15917301 0.10932716 0.10243314 0.40165825 -0.00044515928 -0.033881931 -0.088832837 0.18242484 0.0082464526 0.016831009 0.00031505391 -0.033798844 0.14292597 0.068945584 -0.0012422384 	-0.85959747	0.038947816
1600	0.16517839 0.11074595 0.10293304 0.43394876 -0.0002522463 -0.035994341 -0.087921078 0.18166837 0.010532103 0.015317814 0.0022866679 -0.032770735 0.13469264 0.064234074 -0.0017700696 	-0.8617643	0.069746161
1700	0.16959108 0.110429 0.10115426 0.46671541 -0.00051901694 -0.038752157 -0.087356695 0.18015407 0.011924481 0.012555446 0.0043687043 -0.031827122 0.12909662 0.059602568 -0.0017204057 	-0.86382345	0.020224268
1800	0.17240391 0.10879933 0.097590641 0.49929994 -0.00027678148 -0.04051583 -0.085486034 0.17766106 0.012785574 0.01195259 0.0056241944 -0.030324524 0.12344048 0.054596704 -0.0019730358 	-0.86579072	0.040208337
1900	0.17349254 0.10589641 0.091765244 0.53127072 -0.00021403028 -0.040872985 -0.082782636 0.17404374 0.013327241 0.011645056 0.0047727265 -0.028943096 0.11634601 0.049073599 -0.0018344254 	-0.86780071	0.052506215
2000	0.17303273 0.10190142 0.083945694 0.5633446 -0.00039831352 -0.039737844 -0.079359922 0.17044583 0.013730259 0.011992386 0.0035318993 -0.02759713 0.11043102 0.04405486 -0.0017463929 	-0.8697862	0.0081359101
2100	0.17102231 0.09643984 0.074021857 0.59572446 7.8275552e-05 -0.038943205 -0.076580889 0.16675863 0.013721575 0.012150833 0.0024716288 -0.026319448 0.10666633 0.04009363 -0.0016876344 	-0.87184753	0.058051717
2200	0.16752586 0.089621722 0.062303798 0.62813754 -0.00013219057 -0.038576459 -0.074143032 0.1626883 0.013658336 0.013228599 0.001315305 -0.024621946 0.10373328 0.037105688 -0.0016025205 	-0.87394727	0.055732132
2300	0.16263261 0.081891923 0.048933172 0.66023196 -9.4410928e-05 -0.037353311 -0.071261408 0.15829923 0.014113953 0.015002257 -0.00019055624 -0.022741864 0.099921261 0.034587084 -0.0016154097 	-0.87604993	0.044799103
2400	0.15640898 0.073409179 0.033783501 0.69186549 -2.4581951e-05 -0.035061923 -0.068159137 0.15363757 0.015079048 0.015785912 0.00047369237 -0.021419992 0.094644514 0.03203575 -0.0015244407 	-0.87820166	0.017026027
2500	0.14917661 0.064424582 0.017675637 0.72345538 0 -0.031878999 -0.064253999 0.14916999 0.016380115 0.01799067 0.00019016668 -0.019835841 0.089156969 0.029544867 -0.0016599816 	-0.88031677	0.035831033
2600	0.1410138 0.054567186 0.00044121879 0.75516646 0 -0.029797951 -0.06113463 0.14460075 0.017208559 0.019647306 0.00031963534 -0.01837678 0.084402152 0.026969862 -0.0015266728 	-0.88238494	0.39929901
2700	0.1322276 0.044282435 -0.012667199 0.78725861 0 -0.028080592 -0.058107566 0.14046436 0.017758326 0.02166881 0.00027824437 -0.016567999 0.08095046 0.024334562 -0.0015981245 	-0.88300351	0.040609712
2800	0.12277567 0.033650348 -0.017837144 0.81922684 0 -0.026481742 -0.055737562 0.13634056 0.018204966 0.021155803 0.00035047845 -0.015233592 0.077019284 0.021028128 -0.0014989418 	-0.88409983	0.018052567
2900	0.11273847 0.023008701 -0.015633785 0.85091971 0 -0.0240805 -0.053122224 0.13244706 0.01907891 0.019708282 -0.00011733276 -0.013967907 0.071936002 0.017046419 -0.0015294714 	-0.88568621	0.048479625
3000	0.10195222 0.012047616 -0.0071414327 0.88216739 0 -0.021919522 -0.051031074 0.12854773 0.020229904 0.017028847 0 -0.013089809 0.065737721 0.012519646 -0.0015250514 	-0.88763718	0.015807268
3100	0.090331333 0.00068095825 0.005915137 0.91318375 0 -0.020269569 -0.049548026 0.12517623 0.021692151 0.014168791 8.0240287e-06 -0.012570133 0.059899034 0.0080614089 -0.0015949588 	-0.88917499	0.16976074
3200	0.07771862 -0.0067367468 0.01566328 0.94393594 0 -0.019052312 -0.04874867 0.12266715 0.023528852 0.011440174 -6.5608169e-06 -0.012500837 0.055021654 0.0040504366 -0.0016168808 	-0.88927753	2.4064407
3300	0.063907836 -0.0058417797 0.020819907 0.97398417 0 -0.019108296 -0.048909331 0.12038792 0.025325087 0.0099219785 0 -0.01240219 0.050117986 0.00042238318 -0.0016689444 	-0.89008527	0.083367896
3400	0.048698835 0.0019739267 0.021503672 1.0028952 0 -0.021251298 -0.050380613 0.11767996 0.026429616 0.0098736311 0 -0.011980486 0.044267762 0.00054630948 -0.0018319813 	-0.89140954	0.055896285
3500	0.032073114 0.0098870258 0.017960422 1.030623 0 -0.023822926 -0.052172606 0.11522524 0.026588769 0.010976827 0 -0.011827645 0.037951266 0.0025362981 -0.0018462112 	-0.89220037	0.0069055121
3600	0.014201125 0.01564784 0.010654305 1.0574097 0 -0.024094041 -0.052681992 0.11430042 0.026083458 0.012846597 0 -0.012321326 0.032456724 0.0022799137 -0.0016239536 	-0.89322139	0.013019328
3700	-0.0045101358 0.019292181 -0.00016659746 1.0831891 0 -0.02282698 -0.052415901 0.11439871 0.024992528 0.014347556 0 -0.012592893 0.027859649 -0.00026137515 -0.0011676435 	-0.89392569	2.5873745
